voltage_v,voltage_au,temperature_k,thermal_voltage_v,legacy_bias_drive,voltage_sign,field_sign,polarization_uc_cm2,polarization_au,screening_charge_uc_cm2,screening_charge_c_m2,fe_field_mv_cm,il_field_mv_cm,dl_field_mv_cm,fe_built_in_field_mv_cm,il_built_in_field_mv_cm,dl_built_in_field_mv_cm,top_work_function_ev,bottom_work_function_ev,top_fermi_ev,bottom_fermi_ev,top_affinity_ev,fe_affinity_ev,insulator_k,fe_k,top_screening_len_nm,bottom_screening_len_nm,insulator_thickness_nm,fe_thickness_nm,top_m_eff,bottom_m_eff,insulator_m_eff,fe_m_eff,trap_depth_ev,top_field_v_per_m,bottom_field_v_per_m,top_base_barrier_ev,bottom_base_barrier_ev,top_schottky_lowering_ev,bottom_schottky_lowering_ev,top_barrier_ev,bottom_barrier_ev,thermionic_barrier_offset_ev,thermionic_top_barrier_offset_ev,thermionic_bottom_barrier_offset_ev,top_total_barrier_offset_ev,bottom_total_barrier_offset_ev,top_barrier_effective_ev,bottom_barrier_effective_ev,richardson_constant_a_per_m2_k2,thermionic_prefactor_scale,thermionic_top_prefactor_scale,thermionic_bottom_prefactor_scale,top_prefactor_a_per_m2,bottom_prefactor_a_per_m2,top_injection_a_per_m2,bottom_injection_a_per_m2,enable_thermionic,thermionic_raw_a_per_m2,thermionic_a_per_m2,barrier_sampling_points,barrier_profile_min_ev,barrier_profile_max_ev,effective_mass_min,effective_mass_max,flux_top_a_per_m2,flux_bottom_a_per_m2,tunneling_prefactor_scale,enable_tunneling,tunneling_transmission,tunneling_raw_a_per_m2,tunneling_a_per_m2,pf_field_v_per_m,pf_lowering_ev,pf_activation_ev,poole_frenkel_mobility_m2_per_v_s,poole_frenkel_trap_density_m3,poole_frenkel_prefactor_scale,enable_poole_frenkel,poole_frenkel_raw_a_per_m2,poole_frenkel_a_per_m2,tat_reduced_barrier_min_ev,tat_reduced_barrier_max_ev,trap_assisted_prefactor_a_per_m2,field_enhancement,trap_tunneling_transmission,enable_trap_assisted_tunneling,trap_assisted_tunneling_raw_a_per_m2,trap_assisted_tunneling_a_per_m2,sclc_mobility_m2_per_v_s,sclc_prefactor_scale,sclc_voltage_drop_v,sclc_thickness_m,enable_sclc,sclc_raw_a_per_m2,sclc_a_per_m2,total_a_per_m2,experimental_current_a,experimental_current_density_a_per_m2,experimental_current_density_uA_per_um2,model_total_a,model_thermionic_a,model_tunneling_a,model_pf_a,model_tat_a,model_sclc_a
5.0,0.18374661087827138,300.0,0.025851999786435535,1.0,1.0,1.0,-0.2147469395255412,-3.7533481945545587e-05,4.9007227284693515,0.04900722728469351,3.574800030726702,3.291552228648124,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,329155222.8648124,357480003.07267016,2.33,3.2800000000000002,0.1687716957814816,0.17936668632972114,2.1612283042185183,3.1006333136702793,0.0,1.549994,2.518931,1.549994,2.518931,0.6112343042185182,0.5817023136702795,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,38.36227730891228,403.21621276848697,1,38.36227730891228,38.36227730891228,1500,0.02928953891315336,12.554710461086845,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.280254044208383e-96,4.4423677512126e-81,0.0,357480003.07267016,0.17936668632972114,0.6206333136702789,1e-10,5e+23,504765890.70298094,1,54.18029516179258,54.18029516179258,0.0,11.754710461086844,500000000.0,4.574800030726702,1.1019361576655604e-92,0,2.520568783973635e-83,0.0,5e-10,1.0,3.5748000307177437,1e-08,0,1018344.5550161136,0.0,92.54257247070487,-5.9038e-12,-187.92379060518633,-0.00018792379060518632,2.9073106581826746e-12,1.2051864856865326e-12,0.0,1.7021241724961419e-12,0.0,0.0
5.25,0.19293394142218495,300.0,0.025851999786435535,1.0,1.0,1.0,0.6421145811444104,0.00011222882194085397,5.764787406438026,0.05764787406438025,3.5798846002060403,3.8780200664489506,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,387802006.6448951,357988460.020604,2.33,3.2800000000000002,0.18319105542248942,0.17949420091905233,2.1468089445775105,3.100505799080948,0.0,1.549994,2.518931,1.549994,2.518931,0.5968149445775104,0.5815747990809483,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,67.00989862815712,405.2099835847219,1,67.00989862815712,67.00989862815712,1500,0.03445368661361902,12.799546313386381,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.1994994025259382e-97,4.1621563216188416e-82,0.0,357988460.020604,0.17949420091905233,0.6205057990809477,1e-10,5e+23,504765890.70298094,1,54.525642476749624,54.525642476749624,0.0,11.99954631338638,500000000.0,4.57988460020604,9.354311974607424e-94,0,2.142083467901375e-84,0.0,5e-10,1.0,3.5798846001970692,1e-08,0,1021243.4729516704,0.0,121.53554110490674,-1.24506e-11,-396.3149068919904,-0.0003963149068919904,3.818151630852354e-12,2.105178052480152e-12,0.0,1.712973578372202e-12,0.0,0.0
5.5,0.20212127196609853,300.0,0.025851999786435535,1.0,1.0,1.0,1.3746911065235095,0.00024026858748906862,6.540175205909182,0.06540175205909182,3.6101042509220767,4.404300121412008,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,440430012.1412008,361010425.0922077,2.33,3.2800000000000002,0.19522601590778232,0.18025021032964236,2.1347739840922175,3.099749789670358,0.0,1.549994,2.518931,1.549994,2.518931,0.5847799840922174,0.5808187896703583,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,106.73759145014864,417.2348114887393,1,106.73759145014864,106.73759145014864,1500,0.03908785026329117,13.044912149736708,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.319132831129465e-98,4.57727368648834e-83,0.0,361010425.0922077,0.18025021032964236,0.6197497896703577,1e-10,5e+23,504765890.70298094,1,56.61765882066907,56.61765882066907,0.0,12.244912149736708,500000000.0,4.610104250922077,9.406977223573402e-95,0,2.1683572843361448e-85,0.0,5e-10,1.0,3.61010425091303,1e-08,0,1038557.9307810504,0.0,163.35525027081772,-2.90187e-11,-923.6939094201566,-0.0009236939094201566,5.1319565417612305e-12,3.353260331616557e-12,0.0,1.7786962101446732e-12,0.0,0.0
5.75,0.2113086025100121,300.0,0.025851999786435535,1.0,1.0,1.0,2.429220549569295,0.00042457930176072753,7.5452752059161945,0.07545275205916195,3.5752129626948697,5.08649306229634,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,508649306.229634,357521296.26948696,2.33,3.2800000000000002,0.20980144112245455,0.17937704552455913,2.1201985588775454,3.1006229544754413,0.0,1.549994,2.518931,1.549994,2.518931,0.5702045588775453,0.5816919544754415,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,187.57448617418547,403.37781853753137,1,187.57448617418547,187.57448617418547,1500,0.04509490620032651,13.288905093799674,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.0513811869377993e-99,3.6481992774895565e-84,0.0,357521296.26948696,0.17937704552455913,0.6206229544754409,1e-10,5e+23,504765890.70298094,1,54.208271159696366,54.208271159696366,0.0,12.488905093799673,500000000.0,4.57521296269487,6.774774350584045e-96,0,1.5498017714062423e-86,0.0,5e-10,1.0,3.57521296268591,1e-08,0,1018579.8304466524,0.0,241.78275733388182,-5.5206e-11,-1757.2615576662347,-0.0017572615576662348,7.595829342048068e-12,5.892826277657013e-12,0.0,1.7030030643910557e-12,0.0,0.0
6.0,0.22049593305392565,300.0,0.025851999786435535,1.0,1.0,1.0,3.1670727621197288,0.0005535411522039965,8.324427188418362,0.08324427188418362,3.6043656718599917,5.615327986518114,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,561532798.6518114,360436567.18599916,2.33,3.2800000000000002,0.22043817296159782,0.18010689155023427,2.1095618270384024,3.099893108449766,0.0,1.549994,2.518931,1.549994,2.518931,0.5595678270384024,0.580962108449766,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,283.04989345285617,414.92813746655145,1,283.04989345285617,283.04989345285617,1500,0.049751566773712085,13.534248433226288,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.2054036367675103e-100,4.182643489700066e-85,0.0,360436567.18599916,0.18010689155023427,0.6198931084497658,1e-10,5e+23,504765890.70298094,1,56.215148060166015,56.215148060166015,0.0,12.734248433226288,500000000.0,4.604365671859991,7.142590913255821e-97,0,1.6443550204567105e-87,0.0,5e-10,1.0,3.6043656718509594,1e-08,0,1035258.7961680833,0.0,339.2650415130222,-1.029157e-10,-3275.9084753525144,-0.003275908475352515,1.0658325620371468e-11,8.892274658708666e-12,0.0,1.7660509616628008e-12,0.0,0.0
6.25,0.22968326359783922,300.0,0.025851999786435535,1.0,1.0,1.0,4.068726629897664,0.0007111322649907257,9.220451038230895,0.09220451038230895,3.6003915510227174,6.223487518108848,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,622348751.8108848,360039155.10227174,2.33,3.2800000000000002,0.23206847598875738,0.18000757255445216,2.097931524011243,3.099992427445548,0.0,1.549994,2.518931,1.549994,2.518931,0.5479375240112427,0.5810614274455483,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,443.85742301053926,413.3371121622474,1,443.85742301053926,443.85742301053926,1500,0.055106720874502135,13.7788932791255,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.1889184413564437e-101,4.1254413267404155e-86,0.0,360039155.10227174,0.18000757255445216,0.6199924274455479,1e-10,5e+23,504765890.70298094,1,55.93784899717341,55.93784899717341,0.0,12.978893279125499,500000000.0,4.600391551022717,6.449189580896424e-98,0,1.4834398629449827e-88,0.0,5e-10,1.0,3.600391551013695,1e-08,0,1032977.1323327168,0.0,499.7952720077127,-1.608126e-10,-5118.824040291945,-0.005118824040291945,1.5701531548383426e-11,1.3944192193712074e-11,0.0,1.7573393546713517e-12,0.0,0.0
6.5,0.2388705941417528,300.0,0.025851999786435535,1.0,1.0,1.0,4.909648224180935,0.0008581085876632851,10.073142638442732,0.10073142638442732,3.6086997706594923,6.802236090799947,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,680223609.0799947,360869977.06594926,2.33,3.2800000000000002,0.2426191570127491,0.18021514451545054,2.087380842987251,3.0997848554845495,0.0,1.549994,2.518931,1.549994,2.518931,0.537386842987251,0.5808538554845497,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,667.5551144356623,416.6692552297391,1,667.5551144356623,667.5551144356623,1500,0.06020289651819624,14.023797103481806,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.2787911632922661e-102,4.437291684446773e-87,0.0,360869977.06594926,0.18021514451545054,0.6197848554845495,1e-10,5e+23,504765890.70298094,1,56.51891757387224,56.51891757387224,0.0,13.223797103481806,500000000.0,4.608699770659493,6.383889546967609e-99,0,1.4710715145512578e-89,0.0,5e-10,1.0,3.608699770650449,1e-08,0,1037750.0037632193,0.0,724.0740320095346,-2.316351e-10,-7373.1742317170965,-0.007373174231717097,2.2747456596162946e-11,2.0971862433773706e-11,0.0,1.7755941623892409e-12,0.0,0.0
6.75,0.24805792468566637,300.0,0.025851999786435535,1.0,1.0,1.0,5.590785565684131,0.0009771578098139294,10.811828772938963,0.10811828772938963,3.649322351048934,7.30360557292008,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,730360557.292008,364932235.1048934,2.33,3.2800000000000002,0.2514015172835067,0.18122663307304954,2.0785984827164934,3.0987733669269506,0.0,1.549994,2.518931,1.549994,2.518931,0.5286044827164933,0.5798423669269508,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,937.6144387067275,433.29503862891534,1,937.6144387067275,937.6144387067275,1500,0.06461770989975062,14.269382290100252,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.6560671433638647e-103,5.746405805006739e-88,0.0,364932235.1048934,0.18122663307304954,0.6187733669269505,1e-10,5e+23,504765890.70298094,1,59.43572584209726,59.43572584209726,0.0,13.469382290100251,500000000.0,4.649322351048934,7.67652996388125e-100,0,1.7845331169784982e-90,0.0,5e-10,1.0,3.649322351039789,1e-08,0,1061245.0894891026,0.0,997.0501645488247,-3.75288e-10,-11945.788056614243,-0.011945788056614242,3.132325472207082e-11,2.945602632540773e-11,0.0,1.867228396663098e-12,0.0,0.0
7.0,0.2572452552295799,300.0,0.025851999786435535,1.0,1.0,1.0,6.762306853581124,0.001181916365187308,11.900402015929108,0.11900402015929108,3.5907709297744126,8.042454425768813,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,804245442.5768813,359077092.97744125,2.33,3.2800000000000002,0.26381139053694563,0.17976691218761284,2.0661886094630546,3.1002330878123874,0.0,1.549994,2.518931,1.549994,2.518931,0.5161946094630545,0.5813020878123876,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,1515.308228695604,409.50714595896795,1,1515.308228695604,1515.308228695604,1500,0.07112364996756093,14.512876350032439,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.3271155518361615e-104,4.6049730178786914e-89,0.0,359077092.97744125,0.17976691218761284,0.6202330878123872,1e-10,5e+23,504765890.70298094,1,55.27144422364493,55.27144422364493,0.0,13.712876350032438,500000000.0,4.590770929774413,5.615256652172493e-101,0,1.2889178501007937e-91,0.0,5e-10,1.0,3.5907709297654145,1e-08,0,1027464.062945626,0.0,1570.5796729192489,-6.157396e-10,-19599.600199485278,-0.019599600199485277,4.934121562320573e-11,4.760481199194272e-11,0.0,1.7364036312630093e-12,0.0,0.0
7.25,0.2664325857734935,300.0,0.025851999786435535,1.0,1.0,1.0,7.578903263335745,0.0013246411307650595,12.735737688115776,0.12735737688115775,3.6039986128411408,8.60942298494764,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,860942298.494764,360399861.28411406,2.33,3.2800000000000002,0.27295198783685387,0.18009772051320333,2.057048012163146,3.099902279486797,0.0,1.549994,2.518931,1.549994,2.518931,0.5070540121631459,0.5809712794867972,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,2158.023938276075,414.78096717205335,1,2158.023938276075,2158.023938276075,1500,0.07611609659873327,14.75788390340127,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.5611171157861209e-105,5.4169376479669155e-90,0.0,360399861.28411406,0.18009772051320333,0.6199022794867968,1e-10,5e+23,504765890.70298094,1,56.18948641533726,56.18948641533726,0.0,13.95788390340127,500000000.0,4.60399861284114,6.129108149719374e-102,0,1.4109202709630665e-92,0.0,5e-10,1.0,3.603998612832109,1e-08,0,1035047.9508968638,0.0,2214.2134246914125,-8.639535e-10,-27500.49402530876,-0.027500494025308755,6.956156628490439e-11,6.779632150759031e-11,0.0,1.7652447773140703e-12,0.0,0.0
7.5,0.27561991631740707,300.0,0.025851999786435535,1.0,1.0,1.0,8.332345028179699,0.0014563277240188233,13.526012757772012,0.13526012757772013,3.6299985306139915,9.145807497804665,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,914580749.7804664,362999853.06139916,2.33,3.2800000000000002,0.2813262562146303,0.18074618234665876,2.0486737437853697,3.0992538176533415,0.0,1.549994,2.518931,1.549994,2.518931,0.4986797437853696,0.5803228176533417,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,2983.5806015829294,425.3167624037677,1,2983.5806015829294,2983.5806015829294,1500,0.08083923514120306,15.003160764858794,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.9939791079730709e-106,6.918930290377157e-91,0.0,362999853.06139916,0.18074618234665876,0.6192538176533413,1e-10,5e+23,504765890.70298094,1,58.03240591737969,58.03240591737969,0.0,14.203160764858794,500000000.0,4.6299985306139915,7.296129991950746e-103,0,1.6890535570950315e-93,0.0,5e-10,1.0,3.6299985306048943,1e-08,0,1050035.8771330656,0.0,3041.613007500309,-1.2674e-09,-40342.59497493363,-0.04034259497493362,9.555509079426128e-11,9.373194899325948e-11,0.0,1.823141801001809e-12,0.0,0.0
7.75,0.28480724686132064,300.0,0.025851999786435535,1.0,1.0,1.0,9.318581618730315,0.0016287022097612163,14.482386063387713,0.14482386063387712,3.608918615121965,9.794928100666763,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,979492810.0666763,360891861.5121965,2.33,3.2800000000000002,0.2911386507607033,0.18022060887810515,2.038861349239297,3.099779391121895,0.0,1.549994,2.518931,1.549994,2.518931,0.48886734923929676,0.5808483911218953,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,4360.926309700118,416.7573363291269,1,4360.926309700118,4360.926309700118,1500,0.08655507231509701,15.247444927684906,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.0606272093021047e-107,7.15019327865908e-92,0.0,360891861.5121965,0.18022060887810515,0.619779391121895,1e-10,5e+23,504765890.70298094,1,56.534293529681065,56.534293529681065,0.0,14.447444927684906,500000000.0,4.608918615121965,6.982114998191335e-104,0,1.6089999894043154e-94,0.0,5e-10,1.0,3.608918615112921,1e-08,0,1037875.8733242489,0.0,4417.460603229799,-2.0226e-09,-64381.3575795335,-0.06438135757953349,1.3877861778629073e-10,1.3700254057400339e-10,0.0,1.7760772122873502e-12,0.0,0.0
8.0,0.2939945774052342,300.0,0.025851999786435535,1.0,1.0,1.0,10.20820029512024,0.0017841898111327374,15.369822849235595,0.15369822849235595,3.607378460770579,10.397259322219128,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1039725932.2219127,360737846.0770579,2.33,3.2800000000000002,0.299956775818165,0.18018214899512963,2.030043224181835,3.099817851004871,0.0,1.549994,2.518931,1.549994,2.518931,0.4800492241818348,0.580886851004871,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,6133.618061295144,416.13778961260044,1,6133.618061295144,6133.618061295144,1500,0.09185890518061675,15.492141094819388,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.3911968592326857e-108,8.297240584640663e-93,0.0,360737846.0770579,0.18018214899512963,0.6198178510048704,1e-10,5e+23,504765890.70298094,1,56.42615939154729,56.42615939154729,0.0,14.692141094819387,500000000.0,4.607378460770579,7.54466323381592e-105,0,1.7380559438625583e-95,0.0,5e-10,1.0,3.6073784607615393,1e-08,0,1036990.207492108,0.0,6190.044220686691,-3.0518e-09,-97141.81106556924,-0.09714181106556924,1.9446597449105266e-10,1.9269329441290495e-10,0.0,1.7726800781477168e-12,0.0,0.0
8.25,0.3031819079491478,300.0,0.025851999786435535,1.0,1.0,1.0,10.803229116530149,0.001888188981387789,16.04707087725691,0.1604707087725691,3.665415409182899,10.856928831661724,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1085692883.1661725,366541540.9182899,2.33,3.2800000000000002,0.3065157070013112,0.1816257869694336,2.0234842929986887,3.0983742130305667,0.0,1.549994,2.518931,1.549994,2.518931,0.4734902929986886,0.5794432130305669,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,7905.0008944866,440.0370115620889,1,7905.0008944866,7905.0008944866,1500,0.0959065290862406,15.738093470913762,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.7627224671865687e-109,1.305631255031756e-93,0.0,366541540.9182899,0.1816257869694336,0.6183742130305665,1e-10,5e+23,504765890.70298094,1,60.62671475911646,60.62671475911646,0.0,14.938093470913762,500000000.0,4.6654154091828985,1.118712007854276e-105,0,2.6096281199406396e-96,0.0,5e-10,1.0,3.6654154091737134,1e-08,0,1070625.645493208,0.0,7965.6276092457165,-4.5241e-09,-144006.57560840872,-0.14400657560840874,2.5024757178438375e-10,2.483429273673985e-10,0.0,1.904644416985242e-12,0.0,0.0
8.5,0.31236923849306136,300.0,0.025851999786435535,1.0,1.0,1.0,11.830113324910778,0.0020676678600184953,17.032446105905155,0.17032446105905155,3.636115022878246,11.525733950656281,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1152573395.065628,363611502.28782463,2.33,3.2800000000000002,0.3158155676178468,0.18089839553728723,2.0141844323821534,3.099101604462713,0.0,1.549994,2.518931,1.549994,2.518931,0.4641904323821533,0.5801706044627131,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,11327.464391286281,427.82835854426577,1,11327.464391286281,11327.464391286281,1500,0.10179569843995437,15.98220430156005,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.964528595262298e-110,1.375656187928182e-94,0.0,363611502.28782463,0.18089839553728723,0.6191016044627128,1e-10,5e+23,504765890.70298094,1,58.473462165234864,58.473462165234864,0.0,15.182204301560049,500000000.0,4.636115022878246,1.0965245865558753e-106,0,2.541807054343526e-97,0.0,5e-10,1.0,3.636115022869134,1e-08,0,1053577.447303647,0.0,11385.937853451516,-8.7346e-09,-278030.9531860938,-0.2780309531860938,3.5769978714633226e-10,3.558627891546496e-10,0.0,1.836997991682626e-12,0.0,0.0
8.75,0.32155656903697494,300.0,0.025851999786435535,1.0,1.0,1.0,12.72704700865166,0.0022244339787786467,17.925102122091754,0.17925102122091754,3.6330955000513434,12.131607627779132,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1213160762.7779133,363309550.00513434,2.33,3.2800000000000002,0.32401000177927874,0.18082326861218623,2.005989998220721,3.0991767313878142,0.0,1.549994,2.518931,1.549994,2.518931,0.4559959982207211,0.5802457313878144,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,15552.246843511697,426.58687732835494,1,15552.246843511697,15552.246843511697,1500,0.10713072442913614,16.22686927557087,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.825525997240633e-111,1.674414634326327e-95,0.0,363309550.00513434,0.18082326861218623,0.6191767313878138,1e-10,5e+23,504765890.70298094,1,58.25536570742678,58.25536570742678,0.0,15.42686927557087,500000000.0,4.633095500051343,1.2492922066202127e-107,0,2.8940450503706603e-98,0.0,5e-10,1.0,3.633095500042239,1e-08,0,1051828.3385900054,0.0,15610.502209219123,-1.16194e-08,-369856.9891523937,-0.36985698915239373,4.904183905933004e-10,4.88588244303914e-10,0.0,1.8301462893863875e-12,0.0,0.0
9.0,0.3307438995808885,300.0,0.025851999786435535,1.0,1.0,1.0,13.65951464344835,0.002387410723466012,18.843111479226213,0.18843111479226213,3.6228896813698297,12.754689413769105,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1275468941.3769104,362288968.136983,2.33,3.2800000000000002,0.33222643244723016,0.18056911243312845,1.99777356755277,3.099430887566872,0.0,1.549994,2.518931,1.549994,2.518931,0.4477795675527698,0.5804998875668721,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,21370.914206843834,422.41356439081704,1,21370.914206843834,21370.914206843834,1500,0.11261727657219661,16.471382723427805,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.7822706150142935e-112,2.006396513654969e-96,0.0,362288968.136983,0.18056911243312845,0.6194308875668716,1e-10,5e+23,504765890.70298094,1,57.52340598593309,57.52340598593309,0.0,15.671382723427804,500000000.0,4.62288968136983,1.4020824064676644e-108,0,3.2408361446447723e-99,0.0,5e-10,1.0,3.6228896813607507,1e-08,0,1045927.2046097857,0.0,21428.437612829766,-1.67453e-08,-533019.4537113429,-0.5330194537113428,6.73194221823732e-10,6.713870707271833e-10,0.0,1.8071510965487055e-12,0.0,0.0
