sweep_name,voltage_v,experimental_current_a,model_total_a,model_pf_a,model_thermionic_a,model_background_a,polarization_uc_cm2
1st2KB_B64-T51,7.5,-6.59183907458782e-09,9.379895186456418e-09,1.2217548774198031e-11,9.365378637350731e-09,2.2990003314885364e-12,15.296612796243185
1st2KB_B64-T51,7.25,-5.24962295855858e-09,6.749167356968477e-09,1.1012792498036056e-11,6.735934110501666e-09,2.2204539687743877e-12,15.296612796243185
1st2KB_B64-T51,7.0,-4.00492217167425e-09,4.845686184442892e-09,9.921978395875824e-12,4.8336222984409565e-09,2.1419076060602377e-12,15.296612796243185
1st2KB_B64-T51,6.75,-2.8406381691326e-09,3.471417999177395e-09,8.934522010141698e-12,3.460420115923907e-09,2.0633612433460886e-12,15.296612796243185
1st2KB_B64-T51,6.5,-2.1705903741065e-09,2.481432602521026e-09,8.040824982077132e-12,2.471406962658317e-09,1.9848148806319387e-12,15.296612796243185
1st2KB_B64-T51,6.25,-1.67335745260289e-09,1.7698828437413045e-09,7.232182837284274e-12,1.7607443923861025e-09,1.90626851791779e-12,15.296612796243185
1st2KB_B64-T51,6.0,-1.25563026642794e-09,1.2596283602393282e-09,6.5007012372672955e-12,1.2512999368468574e-09,1.8277221552036412e-12,15.296612796243185
1st2KB_B64-T51,5.75,-9.44619160669902e-10,8.945711182341611e-10,5.839219958770031e-12,8.869827224829016e-10,1.7491757924894913e-12,15.296612796243185
1st2KB_B64-T51,5.5,-6.94735990958151e-10,6.340051809048905e-10,5.241243925746516e-12,6.270933075493686e-10,1.670629429775342e-12,15.296612796243185
1st2KB_B64-T51,5.25,-5.05625319391356e-10,4.484597317329024e-10,4.700880683228842e-12,4.421667679826124e-10,1.5920830670611928e-12,15.296612796243185
1st2KB_B64-T51,5.0,-3.5097252881755e-10,3.16646984226376e-10,4.21278378520319e-12,3.1092066373682584e-10,1.5135367043470433e-12,15.296612796243185
1st2KB_B64-T51,4.75,-2.55764298628947e-10,2.2322600129722473e-10,3.772101762431979e-12,2.1801890919315985e-10,1.4349903416328933e-12,15.296612796243185
1st2KB_B64-T51,4.5,-1.76784503702621e-10,1.5716781343752455e-10,3.3744335460794755e-12,1.5243693591252636e-10,1.3564439789187452e-12,15.296612796243185
1st2KB_B64-T51,4.25,-1.20329551878129e-10,1.1056287282292353e-10,3.015901761601523e-12,1.0626907344511743e-10,1.2778976162045949e-12,15.296612796243185
1st2KB_B64-T51,4.0,-8.12168596264762e-11,7.775285426474269e-11,2.6930298485937427e-12,7.38604731626585e-11,1.1993512534904458e-12,15.296612796243185
1st2KB_B64-T51,3.75,-5.22450312179235e-11,5.4700260451937453e-11,2.402754129612963e-12,5.117670143154819e-11,1.1208048907762962e-12,15.296612796243185
1st2KB_B64-T51,3.5,-3.21558751847917e-11,3.8531703332786285e-11,2.1424445584053406e-12,3.534700024631879e-11,1.0422585280621469e-12,15.296612796243185
1st2KB_B64-T51,3.25,-1.960146801816e-11,2.72076795694129e-11,1.909804094665547e-12,2.4334163309399354e-11,9.637121653479976e-13,15.296612796243185
1st2KB_B64-T51,3.0,-1.24079262489585e-11,1.92845427263695e-11,1.7028656713919982e-12,1.6696511252343653e-11,8.851658026338474e-13,15.296612796243185
1st2KB_B64-T51,2.75,-7.51738688659076e-12,1.3743315539630358e-11,1.5199945491084993e-12,1.1416701550602159e-11,8.066194399196988e-13,15.296612796243185
1st2KB_B64-T51,2.5,-3.97707864904784e-12,9.866890728586941e-12,1.3598952169070454e-12,7.778922434474345e-12,7.280730772055496e-13,15.296612796243185
1st2KB_B64-T51,2.25,-2.1131631600807e-12,7.1521770393311156e-12,1.2216229670488093e-12,5.2810273577909075e-12,6.495267144913998e-13,15.296612796243185
